sep=,
Time,x-Position,y-Position,SplitTimes,Collision
27.04,744,-147,,
27.06,743,-146,,
27.08,742,-145,,
27.1,741,-145,,
27.12,740,-144,,
27.14,738,-143,,
27.16,737,-143,,
27.18,736,-141,,
27.2,735,-140,,
27.22,734,-140,,
27.24,733,-139,,
27.26,732,-138,,
27.28,731,-136,,
27.3,730,-135,,
27.32,730,-134,,
27.34,729,-133,,
27.36,728,-132,,
27.38,727,-130,,
27.4,726,-129,,
27.42,726,-128,,
27.44,725,-127,,
27.46,724,-126,,
27.48,724,-125,,
27.5,724,-122,,
27.52,723,-121,,
27.54,723,-120,,
27.56,722,-118,,
27.58,722,-117,,
27.6,722,-114,,
27.62,722,-113,,
27.64,722,-112,,
27.66,722,-110,,
27.68,722,-109,,
27.7,722,-108,,
27.72,723,-105,,
27.74,723,-103,,
27.76,723,-102,Cube,
27.78,724,-101,,
27.8,725,-101,,
27.82,727,-100,,
27.84,727,-101,,
27.86,728,-101,,
27.88,728,-100,,
27.9,729,-100,,
27.92,731,-98,,
27.94,733,-99,,
27.96,735,-99,,
27.98,737,-99,,
28,740,-99,,
28.02,745,-98,,
28.04,748,-99,,
28.06,751,-99,,
28.08,754,-99,,
28.1,757,-99,,
28.12,760,-99,,
28.14,766,-97,,
28.16,769,-96,,
28.18,771,-94,,
28.2,773,-93,,
28.22,776,-92,,
28.24,781,-89,,
28.26,783,-88,,
28.28,786,-86,,
28.3,788,-85,,
28.32,790,-83,,
28.34,793,-82,,
28.36,798,-79,,
28.38,800,-77,,
28.4,802,-75,,
28.42,805,-74,,
28.44,807,-72,,
28.46,812,-69,,
28.48,814,-67,,
28.5,816,-65,,
28.52,819,-63,,
28.54,821,-62,,
28.56,825,-58,,
28.58,827,-56,,
28.6,829,-54,,
28.62,831,-52,,
28.64,833,-50,,
28.66,835,-48,,
28.68,839,-44,,
28.7,841,-42,,
28.72,843,-40,,
28.74,844,-38,,
28.76,846,-36,,
28.78,849,-31,,
28.8,851,-29,,
28.82,852,-27,,Cube (1)
28.84,853,-25,,Cube (1)
28.86,854,-23,,Cube (1)
28.88,857,-19,,
28.9,858,-16,,
28.92,859,-15,,
28.94,860,-13,,
28.96,860,-11,,
28.98,861,-9,,
29,863,-4,,
29.02,863,-2,,
29.04,864,0,,
29.06,865,1,,
29.08,865,3,,
29.1,866,7,,
29.12,866,9,,
29.14,867,11,,
29.16,867,13,,
29.18,867,14,,
29.2,868,16,,
29.22,868,20,,
29.24,868,21,,
29.26,869,23,,
29.28,869,25,,
29.3,869,26,,
29.32,869,30,,
29.34,869,31,,
29.36,869,32,,
29.38,869,34,,
29.4,869,35,,
29.42,869,38,,
29.44,869,40,,
29.46,869,41,,
29.48,869,42,,
29.5,868,43,,
29.52,868,45,,
29.54,868,48,,
29.56,868,49,,
29.58,867,50,,
29.6,867,51,,
29.62,867,52,,
29.64,867,54,,
29.66,866,55,,
29.68,866,56,,
29.7,865,57,,
29.72,865,58,,
29.74,864,60,,
29.76,864,61,,
29.78,864,62,,
29.8,863,63,,
29.82,863,63,,
29.84,862,65,,
29.86,861,66,,
29.88,861,67,,
29.9,860,67,,
29.92,860,68,,
29.94,859,68,,
29.96,858,70,,
29.98,858,70,,
30,857,71,,
30.02,857,71,,
30.04,856,72,,
30.06,855,73,,
30.08,854,73,,
30.1,854,73,,
30.12,853,74,,
30.14,852,74,,
30.16,851,75,,
30.18,850,75,,
30.2,850,75,,
30.22,849,75,,
30.24,848,75,,
30.26,847,75,,
30.28,846,76,,
30.3,845,76,,
30.32,845,76,,
30.34,844,76,,
30.36,843,75,,
30.38,842,76,,
30.4,841,75,,
30.42,840,75,,
30.44,839,75,,
30.46,839,75,,
30.48,837,75,,
30.5,836,74,,
30.52,836,74,,
30.54,835,73,,
30.56,834,73,,
30.58,833,73,,
30.6,832,72,,
30.62,831,72,,
30.64,830,71,,
30.66,829,70,,
30.68,828,70,,
30.7,827,69,,
30.72,826,68,,
30.74,825,68,,
30.76,824,67,,
30.78,823,66,,
30.8,822,65,,
30.82,821,64,,
30.84,820,63,,
30.86,819,62,,
30.88,818,61,,
30.9,817,60,,
30.92,816,59,,
30.94,815,58,,
30.96,814,57,,
30.98,813,56,,
31,812,55,,
31.02,811,53,,
31.04,810,52,,
31.06,809,50,,
31.08,808,49,,
31.1,807,48,,
31.12,806,47,,
31.14,805,44,,
31.16,804,43,,
31.18,803,42,,
31.2,802,40,,
31.22,802,39,,
31.24,800,36,,
31.26,799,35,,
31.28,799,33,,
31.3,798,31,,
31.32,797,30,,
31.34,796,27,,
31.36,795,25,,
31.38,794,24,,
31.4,794,22,,
31.42,793,20,,
31.44,792,18,,
31.46,791,15,,
31.48,791,13,,
31.5,790,11,,
31.52,790,9,,
31.54,789,7,,
31.56,788,4,,
31.58,788,2,,
31.6,787,0,,
31.62,787,-2,,
31.64,787,-4,,
31.66,786,-8,,Cube (1)
31.68,786,-10,,Cube (1)
31.7,786,-13,,Cube (1)
31.72,786,-15,,Cube (1)
31.74,786,-17,,Cube (1)
31.76,786,-19,,Cube (1)
31.78,786,-23,,Cube (1)
31.8,787,-25,,Cube (1)
31.82,787,-27,,Cube (1)
31.84,787,-30,,Cube (1)
31.86,788,-32,,Cube (1)
31.88,789,-35,,Cube (1)
31.9,789,-37,,
31.92,790,-40,,
31.94,790,-41,,
31.96,791,-43,,
31.98,792,-47,,
32,793,-49,,
32.02,793,-51,,
32.04,794,-53,,
32.06,795,-54,,
32.08,795,-56,,
32.1,797,-59,,
32.12,797,-61,,
32.14,798,-63,,
32.16,799,-64,,
32.18,799,-66,,
32.2,801,-69,,
32.22,801,-70,,
32.24,802,-72,,
32.26,803,-73,,
32.28,803,-75,,
32.3,805,-77,,
32.32,806,-78,,
32.34,806,-80,,
32.36,807,-81,,
32.38,807,-83,,
32.4,808,-84,,
32.42,810,-86,,
32.44,810,-87,,
32.46,811,-88,,
32.48,811,-89,,
32.5,812,-91,,
32.52,813,-92,,
32.54,814,-93,,
32.56,815,-94,,
32.58,815,-95,,
32.6,816,-96,,
32.62,817,-98,,
32.64,818,-99,,
32.66,818,-99,,
32.68,819,-100,,
32.7,819,-101,,
32.72,820,-102,,
32.74,821,-103,,
32.76,822,-104,,
32.78,822,-104,,
32.8,823,-105,,
32.82,823,-106,,
32.84,825,-106,,
32.86,825,-107,,
32.88,825,-107,,
32.9,826,-108,,
32.92,826,-108,,
32.94,827,-109,,
32.96,828,-109,,
32.98,828,-109,,
33,829,-110,,
33.02,829,-110,,
33.04,829,-110,,
33.06,830,-110,,
33.08,831,-111,,
33.1,831,-111,,
33.12,832,-111,,
33.14,832,-111,,
33.16,833,-111,,
33.18,833,-111,,
33.2,833,-111,,
33.22,834,-111,,
33.24,834,-111,,
33.26,834,-111,,
33.28,835,-110,,
33.3,835,-110,,
33.32,835,-110,,
33.34,835,-110,,
33.36,836,-109,,
33.38,836,-108,,
33.4,836,-108,,
33.42,837,-108,,
33.44,837,-107,,
33.46,837,-107,,
33.48,837,-106,,
33.5,837,-105,,
33.52,837,-105,,
33.54,838,-104,,
33.56,838,-104,,
33.58,838,-103,,
33.6,838,-102,,
33.62,838,-101,,
33.64,838,-100,,
33.66,838,-100,,
33.68,838,-99,,
33.7,838,-97,,
33.72,838,-96,,
33.74,838,-95,,
33.76,838,-94,,
33.78,838,-94,,
33.8,838,-91,,
33.82,837,-90,,
33.84,837,-89,,
33.86,837,-88,,
33.88,837,-87,,
33.9,837,-86,,
33.92,836,-84,,
33.94,836,-82,,
33.96,836,-81,,
33.98,836,-80,,
34,835,-79,,
34.02,835,-76,,
34.04,834,-75,,
34.06,834,-73,,
34.08,834,-72,,
34.1,833,-71,,
34.12,833,-67,,
34.14,832,-66,,
34.16,832,-64,,
34.18,831,-63,,
34.2,831,-61,,
34.22,830,-60,,
34.24,829,-56,,
34.26,829,-55,,
34.28,828,-53,,
34.3,827,-51,,
34.32,827,-50,,
34.34,826,-46,,
34.36,825,-44,,
34.38,824,-42,,
34.4,823,-40,,
34.42,823,-38,,
34.44,822,-37,,Cube (1)
34.46,820,-32,,Cube (1)
34.48,819,-30,,Cube (1)
34.5,818,-28,,Cube (1)
34.52,818,-26,,Cube (1)
34.54,817,-24,,Cube (1)
34.56,813,-21,,Cube (1)
34.58,810,-20,,Cube (1)
34.6,810,-20,,Cube (1)
34.62,809,-21,,Cube (1)
34.64,809,-21,,Cube (1)
34.66,809,-22,,Cube (1)
34.68,809,-22,,Cube (1)
34.7,808,-22,,Cube (1)
34.72,808,-23,,Cube (1)
34.74,808,-23,,Cube (1)
34.76,808,-23,,Cube (1)
34.78,808,-23,,Cube (1)
34.8,808,-23,,Cube (1)
34.82,808,-23,,Cube (1)
34.84,808,-23,,Cube (1)
34.86,808,-23,,Cube (1)
34.88,808,-23,,Cube (1)
34.9,808,-23,,Cube (1)
34.92,808,-23,,Cube (1)
34.94,808,-23,,Cube (1)
34.96,808,-23,,Cube (1)
34.98,809,-22,,Cube (1)
35,809,-22,,Cube (1)
35.02,809,-22,,Cube (1)
35.04,809,-22,,Cube (1)
35.06,809,-21,,Cube (1)
35.08,809,-21,,Cube (1)
35.1,809,-21,,Cube (1)
35.12,809,-21,,Cube (1)
35.14,809,-21,,Cube (1)
35.16,809,-21,,Cube (1)
35.18,809,-21,,Cube (1)
35.2,809,-21,,Cube (1)
35.22,809,-21,,Cube (1)
35.24,809,-21,,Cube (1)
35.26,809,-21,,Cube (1)
35.28,809,-21,,Cube (1)
35.3,809,-21,,Cube (1)
35.32,809,-21,,Cube (1)
35.34,809,-21,,Cube (1)
35.36,809,-21,,Cube (1)
35.38,809,-21,,Cube (1)
35.4,809,-21,,Cube (1)
35.42,809,-21,,Cube (1)
35.44,809,-21,,Cube (1)
35.46,809,-21,,Cube (1)
35.48,809,-21,,Cube (1)
35.5,809,-21,,Cube (1)
35.52,809,-21,,Cube (1)
35.54,809,-21,,Cube (1)
35.56,809,-21,,Cube (1)
35.58,809,-21,,Cube (1)
35.6,809,-21,,Cube (1)
35.62,809,-21,,Cube (1)
35.64,809,-21,,Cube (1)
35.66,809,-21,,Cube (1)
35.68,809,-21,,Cube (1)
35.7,809,-21,,Cube (1)
35.72,809,-21,,Cube (1)
35.74,809,-21,,Cube (1)
35.76,809,-21,,Cube (1)
35.78,809,-21,,Cube (1)
35.8,809,-21,,Cube (1)
35.82,809,-21,,Cube (1)
35.84,809,-21,,Cube (1)
35.86,809,-21,,Cube (1)
35.88,809,-21,,Cube (1)
35.9,809,-21,,Cube (1)
35.92,809,-21,,Cube (1)
35.94,809,-21,,Cube (1)
35.96,809,-21,,Cube (1)
35.98,809,-21,,Cube (1)
36,809,-21,,Cube (1)
36.02,809,-21,,Cube (1)
36.04,809,-21,,Cube (1)
36.06,809,-21,,Cube (1)
36.08,809,-21,,Cube (1)
36.1,809,-21,,Cube (1)
36.12,809,-21,,Cube (1)
36.14,809,-21,,Cube (1)
36.16,809,-21,,Cube (1)
36.18,809,-21,,Cube (1)
36.2,809,-21,,Cube (1)
36.22,809,-21,,Cube (1)
36.24,809,-21,,Cube (1)
36.26,809,-21,,Cube (1)
36.28,809,-21,,Cube (1)
36.3,809,-21,,Cube (1)
36.32,809,-21,,Cube (1)
36.34,809,-21,,Cube (1)
36.36,809,-21,,Cube (1)
36.38,809,-21,,Cube (1)
36.4,809,-21,,Cube (1)
36.42,809,-21,,Cube (1)
36.44,809,-21,,Cube (1)
36.46,809,-21,,Cube (1)
36.48,809,-21,,Cube (1)
36.5,809,-21,,Cube (1)
36.52,809,-21,,Cube (1)
36.54,809,-21,,Cube (1)
36.56,809,-21,,Cube (1)
36.58,809,-21,,Cube (1)
36.6,809,-21,,Cube (1)
36.62,809,-21,,Cube (1)
36.64,809,-21,,Cube (1)
36.66,809,-21,,Cube (1)
36.68,809,-21,,Cube (1)
36.7,809,-21,,Cube (1)
36.72,809,-21,,Cube (1)
36.74,809,-21,,Cube (1)
36.76,809,-21,,Cube (1)
36.78,809,-21,,Cube (1)
36.8,809,-21,,Cube (1)
36.82,809,-21,,Cube (1)
36.84,809,-21,,Cube (1)
36.86,809,-21,,Cube (1)
36.88,809,-21,,Cube (1)
36.9,809,-21,,Cube (1)
36.92,809,-21,,Cube (1)
36.94,809,-21,,Cube (1)
36.96,809,-21,,Cube (1)
36.98,809,-21,,Cube (1)
37,809,-21,,Cube (1)
37.02,810,-21,,Cube (1)
37.04,809,-21,,Cube (1)
37.06,809,-21,,Cube (1)
37.08,809,-21,,Cube (1)
37.1,809,-21,,Cube (1)
37.12,809,-21,,Cube (1)
37.14,809,-21,,Cube (1)
37.16,809,-21,,Cube (1)
37.18,809,-21,,Cube (1)
37.2,809,-21,,Cube (1)
37.22,809,-21,,Cube (1)
37.24,809,-21,,Cube (1)
37.26,809,-21,,Cube (1)
37.28,809,-21,,Cube (1)
37.3,809,-21,,Cube (1)
37.32,809,-21,,Cube (1)
37.34,810,-21,,Cube (1)
37.36,810,-21,,Cube (1)
37.38,809,-21,,Cube (1)
37.4,809,-21,,Cube (1)
37.42,809,-21,,Cube (1)
37.44,809,-21,,Cube (1)
37.46,809,-21,,Cube (1)
37.48,809,-21,,Cube (1)
37.5,809,-21,,Cube (1)
37.52,809,-21,,Cube (1)
37.54,810,-21,,Cube (1)
37.56,810,-21,,Cube (1)
37.58,809,-21,,Cube (1)
37.6,809,-21,,Cube (1)
37.62,809,-21,,Cube (1)
37.64,809,-21,,Cube (1)
37.66,809,-21,,Cube (1)
37.68,809,-21,,Cube (1)
37.7,809,-21,,Cube (1)
37.72,809,-21,,Cube (1)
37.74,809,-21,,Cube (1)
37.76,810,-21,,Cube (1)
37.78,810,-21,,Cube (1)
37.8,810,-21,,Cube (1)
37.82,811,-22,,Cube (1)
37.84,811,-22,,Cube (1)
37.86,811,-22,,Cube (1)
37.88,811,-21,,Cube (1)
37.9,811,-21,,Cube (1)
37.92,810,-21,,Cube (1)
37.94,809,-21,,Cube (1)
37.96,808,-21,,Cube (1)
37.98,807,-21,,Cube (1)
38,807,-21,,Cube (1)
38.02,808,-21,,Cube (1)
38.04,809,-21,,Cube (1)
38.06,809,-21,,Cube (1)
