sep=,
Time,x-Position,y-Position,Collision,Checkpoint
24.64,416,-215,Wall_516_-225,
24.66,415,-218,,
24.68,415,-220,,
24.7,415,-223,,
24.72,415,-225,,
24.74,415,-227,,
24.76,416,-232,,
24.78,415,-235,,
24.8,415,-237,,
24.82,415,-240,,
24.84,415,-242,,
24.86,416,-247,,
24.88,415,-249,,
24.9,415,-251,,
24.92,415,-254,,
24.94,415,-256,,
24.96,416,-261,,
24.98,416,-263,,
25,416,-265,,
25.02,416,-268,,
25.04,416,-270,,
25.06,416,-272,,
25.08,416,-276,,
25.1,416,-279,,
25.12,416,-281,,
25.14,416,-283,,
25.16,416,-285,,
25.18,416,-289,,
25.2,416,-291,,
25.22,416,-293,,
25.24,415,-295,,
25.26,415,-297,,
25.28,415,-300,,
25.3,415,-302,,
25.32,414,-304,,
25.34,414,-306,,
25.36,414,-307,,
25.38,413,-309,,
25.4,413,-312,,
25.42,413,-314,,
25.44,412,-316,,
25.46,412,-317,,
25.48,411,-319,,
25.5,411,-322,,
25.52,410,-323,,
25.54,410,-325,,
25.56,409,-326,,
25.58,409,-328,,
25.6,408,-330,,
25.62,407,-332,,
25.64,407,-333,,
25.66,406,-334,,
25.68,405,-336,,
25.7,405,-337,,
25.72,404,-339,,
25.74,403,-340,,
25.76,402,-341,,
25.78,402,-342,,
25.8,401,-344,,
25.82,400,-345,,
25.84,399,-347,,
25.86,398,-347,,
25.88,398,-348,,
25.9,397,-349,,
25.92,396,-351,,
25.94,395,-352,,
25.96,394,-353,,
25.98,393,-353,,
26,392,-354,,
26.02,391,-355,,
26.04,390,-356,,
26.06,389,-357,,
26.08,388,-358,,
26.1,387,-358,,
26.12,386,-359,,
26.14,385,-360,,
26.16,384,-360,,
26.18,383,-361,,
26.2,382,-361,,
26.22,381,-362,,
26.24,379,-362,,
26.26,378,-363,,
26.28,377,-363,,
26.3,376,-363,,
26.32,375,-363,,
26.34,374,-364,,
26.36,372,-364,,
26.38,371,-364,,
26.4,370,-364,,
26.42,368,-364,,
26.44,367,-365,,
26.46,366,-364,,
26.48,364,-364,,
26.5,363,-364,,
26.52,362,-364,,
