sep=,
Time,x-Position,y-Position,Distance,Collision
31.14,3,1,15.50383,
31.16,3,1,15.57415,
31.18,3,1,15.64811,
31.2,3,1,15.72565,
31.22,3,1,15.80673,
31.24,3,1,15.97922,
31.26,3,1,15.97922,
31.28,3,1,16.20776,
31.3,3,1,16.30703,
31.32,3,1,16.40947,
31.34,3,1,16.51501,
31.36,3,1,16.62361,
31.38,3,1,16.84968,
31.4,3,1,16.96705,
31.42,3,0,17.14995,
31.44,3,0,17.27427,
31.46,3,0,17.40124,
31.48,3,0,17.53082,
31.5,3,0,17.66294,
31.52,3,0,17.9346,
31.54,3,0,18.07402,
31.56,3,0,18.21576,
31.58,3,0,18.43472,
31.6,3,0,18.58208,
31.62,3,0,18.73157,
31.64,3,0,18.88315,
31.66,3,0,19.19236,
31.68,3,0,19.34992,
31.7,3,0,19.50933,Checkpoint 3
31.72,3,0,19.67061,
31.74,3,0,19.91671,
31.76,3,0,20.08244,
31.78,3,0,20.24983,
31.8,3,0,20.4189,
31.82,3,0,20.76295,
31.84,3,0,20.93558,
31.86,3,0,21.11085,
31.88,3,0,21.28758,
31.9,3,0,21.55894,
31.92,3,0,21.7392,
31.94,3,0,21.92078,
31.96,3,0,22.28781,
31.98,3,0,22.47319,
32,3,0,22.65979,
32.02,3,0,22.84756,Checkpoint 3
32.04,3,0,23.03649,Checkpoint 3
32.06,3,0,23.31526,
32.08,3,0,23.5069,
32.1,3,0,23.89333,
32.12,3,0,24.08809,
32.14,3,0,24.28379,
32.16,3,0,24.48046,
32.18,3,0,24.67806,
32.2,3,0,24.87658,
32.22,3,0,25.16699,
32.24,3,0,25.56918,
32.26,3,0,25.77151,
32.28,3,0,25.97463,
32.3,3,0,26.17856,
32.32,3,0,26.38326,
32.34,3,0,26.79482,
32.36,3,0,26.79482,
32.38,3,0,27.31201,
32.4,3,0,27.52059,
32.42,3,0,27.72616,
32.44,3,0,27.92034,
32.46,3,0,28.09976,
32.48,3,0,28.41419,
32.5,3,0,28.54926,
32.52,3,0,28.74443,
32.54,3,0,28.87789,
32.56,3,0,29.01492,
32.58,3,0,29.15547,
32.6,3,0,29.2995,
32.62,3,0,29.59784,
32.64,2,0,29.75206,
32.66,2,0,29.90956,
32.68,2,0,30.15665,
32.7,2,0,30.2928,
32.72,2,0,30.42171,
32.74,2,0,30.54561,
32.76,2,0,30.66616,
32.78,2,0,30.90203,
32.8,2,0,31.019,
32.82,2,0,31.13607,
32.84,2,0,31.13607,
32.86,2,0,31.43789,
32.88,2,0,31.55738,
32.9,2,0,31.67808,
32.92,2,0,31.92347,
32.94,2,0,32.04818,
32.96,2,0,32.17427,
32.98,2,0,32.30172,
33,2,0,32.49424,
33.02,2,0,32.62509,
33.04,2,0,32.75727,
33.06,2,0,32.89078,
33.08,2,0,33.16177,
33.1,2,0,33.2992,
33.12,2,0,33.43792,
33.14,2,0,33.57791,
33.16,2,0,33.78563,
33.18,2,0,33.92866,
33.2,2,0,34.0729,
33.22,2,0,34.36496,
33.24,2,0,34.51275,
33.26,2,0,34.66169,
33.28,2,0,34.81178,
33.3,2,0,34.96296,
33.32,2,0,35.18955,
33.34,2,0,35.34348,
33.36,2,0,35.65453,
33.38,2,0,35.81164,
33.4,2,0,35.9698,
33.42,2,0,36.12892,
33.44,2,0,36.28906,
33.46,2,0,36.45021,
33.48,2,0,36.7025,
33.5,2,0,37.03067,
33.52,2,0,37.19617,
33.54,2,0,37.36256,
33.56,2,0,37.52988,
33.58,2,0,37.69808,
33.6,2,0,38.03715,
33.62,2,0,38.03715,
33.64,2,0,38.45671,
33.66,2,0,38.62995,
33.68,2,0,38.80789,
33.7,2,0,38.98329,
33.72,2,0,39.15846,
33.74,2,0,39.50923,
33.76,2,0,39.68516,
33.78,2,0,39.94324,
33.8,2,0,40.1205,
33.82,2,0,40.29846,
33.84,2,0,40.47694,
33.86,2,0,40.65615,
33.88,2,0,41.01664,
33.9,2,0,41.19787,
33.92,2,0,41.3798,
33.94,2,0,41.65495,
33.96,2,0,41.83857,
33.98,2,0,42.02285,
34,2,0,42.20778,
34.02,2,0,42.57959,
34.04,2,0,42.76644,
34.06,2,0,42.95666,
34.08,2,0,43.14743,
34.1,2,0,43.45865,
34.12,2,0,43.64943,
34.14,2,0,43.84021,
34.16,2,0,44.03031,
34.18,2,0,44.40646,
34.2,2,0,44.62573,
34.22,2,0,44.83157,
34.24,2,0,45.02216,
34.26,2,0,45.31589,
34.28,2,0,45.49234,
34.3,2,0,45.66322,
34.32,2,0,45.82998,
34.34,2,0,46.15571,
34.36,2,0,46.31632,
34.38,2,0,46.47618,
34.4,2,0,46.63572,
34.42,2,0,46.87016,
34.44,2,0,47.02994,
34.46,2,0,47.19006,
34.48,2,0,47.51192,
34.5,2,0,47.67374,
34.52,2,0,47.83619,
34.54,2,0,47.99931,
34.56,2,0,48.16309,
34.58,2,0,48.40511,
